CTUID,Job_type,Time,Num_jobs
5350276.01,Service,after,5377.0
5350276.02,Service,after,1149.0
5350277.00,Service,after,960.0
5350278.00,Service,after,937.0
5350279.01,Service,after,5847.0
5350279.02,Service,after,3367.0
5350280.00,Service,after,1160.0
5350281.01,Service,after,2343.0
5350281.02,Service,after,1249.0
5350282.00,Service,after,496.0
5350283.01,Service,after,820.0
5350283.02,Service,after,168.0
5350284.00,Service,after,794.0
5350285.00,Service,after,738.0
5350286.00,Service,after,3548.0
5350287.02,Service,after,3059.0
5350287.03,Service,after,5964.0
5350287.04,Service,after,1232.0
5350288.00,Service,after,3977.0
5350289.00,Service,after,6116.0
5350290.01,Service,after,665.0
5350290.02,Service,after,5589.0
5350291.02,Service,after,810.0
5350291.03,Service,after,944.0
5350291.04,Service,after,5604.0
5350292.00,Service,after,0.0
5350293.00,Service,after,4258.0
5350294.01,Service,after,820.0
5350294.02,Service,after,1677.0
5350295.00,Service,after,261.0
5350297.01,Service,after,4731.0
5350297.02,Service,after,2806.0
5350298.00,Service,after,198.0
5350299.01,Service,after,4501.0
5350299.02,Service,after,4117.0
5350300.01,Service,after,10268.0
5350300.02,Service,after,3511.0
5350300.03,Service,after,3102.0
5350301.01,Service,after,182.0
5350301.03,Service,after,2956.0
5350301.04,Service,after,1249.0
5350302.01,Service,after,1558.0
5350302.02,Service,after,1008.0
5350302.03,Service,after,584.0
5350303.00,Service,after,477.0
5350304.01,Service,after,1544.0
5350304.02,Service,after,27.0
5350304.03,Service,after,46.0
5350304.04,Service,after,2989.0
5350304.05,Service,after,1004.0
5350304.06,Service,after,1559.0
5350305.01,Service,after,571.0
5350305.03,Service,after,2625.0
5350305.05,Service,after,3149.0
5350305.06,Service,after,1256.0
5350306.01,Service,after,1175.0
5350306.02,Service,after,2591.0
5350307.03,Service,after,3462.0
5350307.04,Service,after,4103.0
5350307.05,Service,after,4514.0
5350307.06,Service,after,3295.0
5350307.07,Service,after,3618.0
5350308.02,Service,after,594.0
5350308.03,Service,after,2852.0
5350308.05,Service,after,3440.0
5350308.06,Service,after,3125.0
5350308.07,Service,after,5071.0
5350309.00,Service,after,122.0
5350310.01,Service,after,356.0
5350310.02,Service,after,5656.0
5350311.02,Service,after,4354.0
5350311.03,Service,after,304.0
5350311.04,Service,after,306.0
5350311.05,Service,after,4773.0
5350311.06,Service,after,125.0
5350312.02,Service,after,788.0
5350312.03,Service,after,789.0
5350312.04,Service,after,1005.0
5350312.05,Service,after,973.0
5350312.06,Service,after,2422.0
5350312.07,Service,after,1907.0
5350313.00,Service,after,1955.0
5350314.01,Service,after,3406.0
5350314.02,Service,after,370.0
5350315.01,Service,after,39.0
5350315.02,Service,after,477.0
5350315.03,Service,after,1383.0
5350316.01,Service,after,749.0
5350316.03,Service,after,989.0
5350316.04,Service,after,1102.0
5350316.05,Service,after,1106.0
5350316.06,Service,after,764.0
5350317.02,Service,after,109.0
5350317.03,Service,after,190.0
5350317.04,Service,after,389.0
5350317.05,Service,after,5931.0
5350318.01,Service,after,2020.0
5350318.02,Service,after,4331.0
5350319.00,Service,after,917.0
5350320.01,Service,after,692.0
5350320.02,Service,after,683.0
5350321.01,Service,after,383.0
5350321.02,Service,after,702.0
5350322.01,Service,after,4615.0
5350322.02,Service,after,413.0
5350323.01,Service,after,342.0
5350324.01,Service,after,793.0
5350324.02,Service,after,444.0
5350324.03,Service,after,2872.0
5350324.05,Service,after,702.0
5350324.06,Service,after,0.0
5350330.00,Service,after,1161.0
5350331.01,Service,after,1345.0
5350331.03,Service,after,1163.0
5350331.04,Service,after,745.0
5350332.00,Service,after,3359.0
5350333.00,Service,after,1543.0
5350334.00,Service,after,763.0
5350335.00,Service,after,2149.0
5350336.00,Service,after,1843.0
5350337.01,Service,after,1680.0
5350337.02,Service,after,723.0
5350338.00,Service,after,1842.0
5350339.00,Service,after,2858.0
5350340.00,Service,after,3599.0
5350341.02,Service,after,2748.0
5350341.03,Service,after,2331.0
5350341.04,Service,after,3243.0
5350342.00,Service,after,593.0
5350343.00,Service,after,2748.0
5350344.01,Service,after,1609.0
5350344.02,Service,after,1354.0
5350345.00,Service,after,1440.0
5350346.01,Service,after,1910.0
5350346.02,Service,after,3790.0
5350347.00,Service,after,3208.0
5350348.00,Service,after,2702.0
5350349.00,Service,after,3882.0
5350350.00,Service,after,4159.0
5350351.01,Service,after,4187.0
5350351.02,Service,after,3442.0
5350352.00,Service,after,6212.0
5350353.02,Service,after,101.0
5350353.03,Service,after,1042.0
5350353.04,Service,after,560.0
5350354.00,Service,after,2600.0
5350355.02,Service,after,1350.0
5350355.04,Service,after,1458.0
5350355.05,Service,after,599.0
5350355.06,Service,after,2775.0
5350356.00,Service,after,857.0
5350357.01,Service,after,1887.0
5350357.02,Service,after,277.0
5350358.01,Service,after,825.0
5350358.02,Service,after,938.0
5350358.03,Service,after,2190.0
5350359.00,Service,after,783.0
5350360.00,Service,after,222.0
5350361.01,Service,after,68.0
5350361.02,Service,after,152.0
5350362.01,Service,after,102.0
5350362.02,Service,after,1009.0
5350362.03,Service,after,1855.0
5350362.04,Service,after,126.0
5350363.02,Service,after,509.0
5350363.04,Service,after,584.0
5350363.05,Service,after,994.0
5350363.06,Service,after,2242.0
5350363.07,Service,after,3437.0
5350364.01,Service,after,11.0
5350364.02,Service,after,737.0
5350365.00,Service,after,2595.0
5350366.00,Service,after,1810.0
5350367.01,Service,after,2930.0
5350367.02,Service,after,1783.0
5350368.01,Service,after,5354.0
5350368.02,Service,after,1480.0
5350369.00,Service,after,3403.0
5350370.01,Service,after,7276.0
5350370.02,Service,after,4909.0
5350370.03,Service,after,3892.0
5350371.00,Service,after,5042.0
5350372.00,Service,after,5065.0
5350373.00,Service,after,7052.0
5350374.01,Service,after,2081.0
5350374.02,Service,after,443.0
5350374.03,Service,after,1221.0
5350375.01,Service,after,1887.0
5350375.02,Service,after,3432.0
5350375.03,Service,after,1164.0
5350375.04,Service,after,212.0
5350375.05,Service,after,339.0
5350376.01,Service,after,3780.0
5350376.02,Service,after,2785.0
5350376.04,Service,after,3588.0
5350376.05,Service,after,2761.0
5350376.06,Service,after,2076.0
5350376.08,Service,after,3290.0
5350376.09,Service,after,333.0
5350376.11,Service,after,3426.0
5350376.12,Service,after,2836.0
5350376.13,Service,after,2800.0
5350376.14,Service,after,2817.0
5350376.15,Service,after,2885.0
5350376.16,Service,after,9312.0
5350377.02,Service,after,5809.0
5350377.03,Service,after,328.0
5350377.04,Service,after,3213.0
5350377.06,Service,after,2579.0
5350377.07,Service,after,3850.0
5350377.08,Service,after,3630.0
5350377.09,Service,after,2097.0
5350378.02,Service,after,2841.0
5350378.03,Service,after,1444.0
5350378.04,Service,after,2733.0
5350378.05,Service,after,532.0
5350378.06,Service,after,1423.0
5350378.07,Service,after,3427.0
5350378.08,Service,after,4108.0
5350378.11,Service,after,1513.0
5350378.12,Service,after,832.0
5350378.14,Service,after,3706.0
5350378.16,Service,after,693.0
5350378.17,Service,after,1733.0
5350378.18,Service,after,4095.0
5350378.19,Service,after,2620.0
5350378.20,Service,after,3772.0
5350378.21,Service,after,3900.0
5350378.22,Service,after,171.0
5350378.23,Service,after,2740.0
5350378.24,Service,after,451.0
5350378.25,Service,after,0.0
5350378.26,Service,after,1362.0
5350378.28,Service,after,0.0
5350378.27,Service,after,0.0
5350323.02,Service,after,0.0
5350267.00,Service,after,0.0
5350264.00,Service,after,0.0
5350244.01,Service,after,0.0
5350236.02,Service,after,0.0
5350186.00,Service,after,0.0
5350001.00,Service,after,0.0
5350002.00,Service,after,0.0
5350296.00,Service,after,0.0
5350266.00,Service,after,0.0
5350247.01,Service,after,0.0
5350003.00,Office,after,2986.0
5350004.00,Office,after,20751.0
5350005.00,Office,after,31323.0
5350006.00,Office,after,29988.0
5350007.01,Office,after,29851.0
5350007.02,Office,after,22713.0
5350008.01,Office,after,64797.0
5350008.02,Office,after,26570.0
5350009.00,Office,after,81309.0
5350010.01,Office,after,263884.0
5350010.02,Office,after,324267.0
5350011.01,Office,after,367504.0
5350011.02,Office,after,399022.0
5350011.03,Office,after,377442.0
5350012.01,Office,after,272350.0
5350012.03,Office,after,337813.0
5350012.04,Office,after,367246.0
5350013.01,Office,after,392104.0
5350013.02,Office,after,342573.0
5350014.00,Office,after,275327.0
5350015.00,Office,after,391897.0
5350016.00,Office,after,347092.0
5350017.01,Office,after,228999.0
5350017.02,Office,after,324642.0
5350018.00,Office,after,45728.0
5350019.00,Office,after,16780.0
5350020.00,Office,after,5800.0
5350021.00,Office,after,1590.0
5350022.00,Office,after,1345.0
5350023.00,Office,after,3316.0
5350024.00,Office,after,2908.0
5350025.00,Office,after,5196.0
5350026.00,Office,after,6488.0
5350027.00,Office,after,7394.0
5350028.01,Office,after,16516.0
5350028.02,Office,after,15005.0
5350029.00,Office,after,97108.0
5350030.00,Office,after,247787.0
5350031.00,Office,after,131078.0
5350032.00,Office,after,329150.0
5350033.00,Office,after,311318.0
5350034.01,Office,after,409319.0
5350034.02,Office,after,415305.0
5350035.00,Office,after,386867.0
5350036.00,Office,after,370029.0
5350037.00,Office,after,348040.0
5350038.00,Office,after,280582.0
5350039.00,Office,after,295704.0
5350040.00,Office,after,273175.0
5350041.00,Office,after,98678.0
5350042.00,Office,after,91621.0
5350043.00,Office,after,90650.0
5350044.01,Office,after,23358.0
5350044.02,Office,after,32028.0
5350045.00,Office,after,48263.0
5350046.00,Office,after,21652.0
5350047.02,Office,after,24062.0
5350047.03,Office,after,6051.0
5350047.04,Office,after,18790.0
5350048.00,Office,after,14914.0
5350049.00,Office,after,13401.0
5350050.01,Office,after,968.0
5350050.03,Office,after,1934.0
5350050.04,Office,after,2751.0
5350051.00,Office,after,7445.0
5350052.00,Office,after,19137.0
5350053.00,Office,after,51429.0
5350054.00,Office,after,57274.0
5350055.00,Office,after,39368.0
5350056.00,Office,after,54323.0
5350057.00,Office,after,235197.0
5350058.00,Office,after,39972.0
5350059.00,Office,after,147519.0
5350060.00,Office,after,302334.0
5350061.00,Office,after,350905.0
5350062.01,Office,after,390974.0
5350062.03,Office,after,396078.0
5350062.04,Office,after,408828.0
5350063.03,Office,after,340291.0
5350063.04,Office,after,391290.0
5350063.05,Office,after,416662.0
5350063.06,Office,after,427140.0
5350064.00,Office,after,291555.0
5350065.01,Office,after,114373.0
5350065.02,Office,after,57793.0
5350066.00,Office,after,299514.0
5350067.00,Office,after,25224.0
5350068.00,Office,after,74537.0
5350069.00,Office,after,52500.0
5350070.00,Office,after,75128.0
5350071.00,Office,after,39110.0
5350072.01,Office,after,13126.0
5350072.02,Office,after,12162.0
5350073.00,Office,after,9498.0
5350074.00,Office,after,6247.0
5350075.00,Office,after,35305.0
5350076.00,Office,after,3904.0
5350077.00,Office,after,5646.0
5350078.00,Office,after,3724.0
5350079.00,Office,after,2539.0
5350080.01,Office,after,4007.0
5350080.02,Office,after,12070.0
5350081.00,Office,after,22243.0
5350082.00,Office,after,40021.0
5350083.00,Office,after,58253.0
5350084.00,Office,after,45208.0
5350085.00,Office,after,78500.0
5350086.00,Office,after,9981.0
5350087.00,Office,after,51434.0
5350088.00,Office,after,323526.0
5350089.00,Office,after,305720.0
5350090.00,Office,after,314099.0
5350091.01,Office,after,379122.0
5350091.02,Office,after,255244.0
5350092.00,Office,after,304544.0
5350093.00,Office,after,51024.0
5350094.00,Office,after,33008.0
5350095.00,Office,after,37451.0
5350096.01,Office,after,19246.0
5350096.02,Office,after,53606.0
5350097.01,Office,after,55793.0
5350097.03,Office,after,19519.0
5350097.04,Office,after,21136.0
5350098.00,Office,after,6872.0
5350099.00,Office,after,11198.0
5350100.00,Office,after,9418.0
5350101.00,Office,after,8203.0
5350102.02,Office,after,13836.0
5350102.03,Office,after,10511.0
5350102.04,Office,after,7054.0
5350102.05,Office,after,7991.0
5350103.00,Office,after,2853.0
5350104.00,Office,after,3782.0
5350105.00,Office,after,3477.0
5350106.00,Office,after,5674.0
5350107.00,Office,after,10069.0
5350108.00,Office,after,6274.0
5350109.00,Office,after,19068.0
5350110.00,Office,after,6669.0
5350111.00,Office,after,8578.0
5350112.00,Office,after,5412.0
5350113.00,Office,after,6446.0
5350114.00,Office,after,3261.0
5350115.00,Office,after,17751.0
5350116.00,Office,after,4312.0
5350117.00,Office,after,329994.0
5350118.00,Office,after,17032.0
5350119.00,Office,after,52425.0
5350120.00,Office,after,304711.0
5350121.00,Office,after,159003.0
5350122.00,Office,after,37758.0
5350123.00,Office,after,43689.0
5350124.00,Office,after,305347.0
5350125.00,Office,after,40058.0
5350126.00,Office,after,15206.0
5350127.00,Office,after,13601.0
5350128.02,Office,after,59001.0
5350128.04,Office,after,101598.0
5350128.05,Office,after,82393.0
5350128.06,Office,after,120622.0
5350129.00,Office,after,36360.0
5350130.00,Office,after,8207.0
5350131.00,Office,after,1985.0
5350132.00,Office,after,9170.0
5350133.00,Office,after,8674.0
5350134.00,Office,after,17088.0
5350135.00,Office,after,26171.0
5350136.01,Office,after,19764.0
5350136.02,Office,after,51498.0
5350137.00,Office,after,12587.0
5350138.00,Office,after,30120.0
5350139.01,Office,after,6452.0
5350139.02,Office,after,12386.0
5350140.00,Office,after,11945.0
5350141.01,Office,after,35323.0
5350141.02,Office,after,4526.0
5350142.00,Office,after,23799.0
5350150.00,Office,after,1391.0
5350151.00,Office,after,788.0
5350152.00,Office,after,4893.0
5350153.00,Office,after,5548.0
5350154.00,Office,after,473.0
5350155.00,Office,after,3000.0
5350156.01,Office,after,2622.0
5350156.02,Office,after,2137.0
5350157.00,Office,after,6796.0
5350158.00,Office,after,8083.0
5350159.01,Office,after,8866.0
5350159.02,Office,after,7567.0
5350160.00,Office,after,10492.0
5350161.00,Office,after,2101.0
5350162.00,Office,after,11394.0
5350163.00,Office,after,4690.0
5350164.00,Office,after,2585.0
5350165.00,Office,after,3513.0
5350166.00,Office,after,5060.0
5350167.01,Office,after,340687.0
5350167.02,Office,after,3404.0
5350168.00,Office,after,4143.0
5350169.01,Office,after,16016.0
5350169.02,Office,after,10942.0
5350170.00,Office,after,5990.0
5350171.00,Office,after,8629.0
5350172.00,Office,after,3706.0
5350173.00,Office,after,7262.0
5350174.00,Office,after,4969.0
5350175.01,Office,after,5521.0
5350175.02,Office,after,1853.0
5350176.00,Office,after,1857.0
5350180.00,Office,after,3705.0
5350181.01,Office,after,2917.0
5350181.02,Office,after,3784.0
5350182.00,Office,after,4440.0
5350183.01,Office,after,2869.0
5350183.02,Office,after,10411.0
5350184.01,Office,after,26394.0
5350184.02,Office,after,7442.0
5350185.01,Office,after,14368.0
5350185.02,Office,after,40394.0
5350187.00,Office,after,2699.0
5350188.00,Office,after,5501.0
5350189.00,Office,after,1746.0
5350190.01,Office,after,1792.0
5350190.02,Office,after,1652.0
5350191.00,Office,after,1986.0
5350192.00,Office,after,2922.0
5350193.00,Office,after,1065.0
5350194.01,Office,after,565.0
5350194.02,Office,after,16040.0
5350194.03,Office,after,5049.0
5350194.04,Office,after,431.0
5350195.01,Office,after,13994.0
5350195.02,Office,after,11434.0
5350196.01,Office,after,19260.0
5350196.02,Office,after,10485.0
5350200.01,Office,after,436.0
5350200.02,Office,after,2982.0
5350201.00,Office,after,1585.0
5350202.00,Office,after,2846.0
5350203.00,Office,after,2063.0
5350204.00,Office,after,1480.0
5350205.00,Office,after,1670.0
5350206.01,Office,after,1729.0
5350206.02,Office,after,2788.0
5350207.00,Office,after,7289.0
5350208.00,Office,after,2932.0
5350209.00,Office,after,3954.0
5350210.01,Office,after,2202.0
5350210.03,Office,after,1846.0
5350210.04,Office,after,466.0
5350211.00,Office,after,684.0
5350212.00,Office,after,1324.0
5350213.01,Office,after,7596.0
5350213.02,Office,after,492.0
5350214.00,Office,after,1060.0
5350215.00,Office,after,2634.0
5350216.00,Office,after,1447.0
5350217.00,Office,after,872.0
5350218.00,Office,after,8276.0
5350219.00,Office,after,5735.0
5350220.00,Office,after,545.0
5350221.01,Office,after,2709.0
5350221.02,Office,after,7097.0
5350222.01,Office,after,7060.0
5350222.02,Office,after,7480.0
5350223.01,Office,after,5639.0
5350223.02,Office,after,6170.0
5350224.00,Office,after,5830.0
5350225.01,Office,after,3858.0
5350225.02,Office,after,6434.0
5350226.00,Office,after,6512.0
5350227.00,Office,after,6158.0
5350228.00,Office,after,63.0
5350229.00,Office,after,969.0
5350230.01,Office,after,1204.0
5350230.02,Office,after,546.0
5350231.00,Office,after,655.0
5350232.00,Office,after,5818.0
5350233.00,Office,after,6632.0
5350234.00,Office,after,22.0
5350235.01,Office,after,3544.0
5350235.02,Office,after,3432.0
5350236.01,Office,after,1964.0
5350237.01,Office,after,114.0
5350237.02,Office,after,248.0
5350237.03,Office,after,816.0
5350238.01,Office,after,996.0
5350238.02,Office,after,1275.0
5350239.00,Office,after,368.0
5350240.01,Office,after,532.0
5350240.02,Office,after,178.0
5350241.00,Office,after,2540.0
5350242.00,Office,after,2301.0
5350243.01,Office,after,1117.0
5350243.02,Office,after,0.0
5350244.02,Office,after,4348.0
5350245.00,Office,after,106.0
5350246.00,Office,after,2826.0
5350247.02,Office,after,501.0
5350248.02,Office,after,2584.0
5350248.03,Office,after,2033.0
5350248.04,Office,after,5047.0
5350248.05,Office,after,2321.0
5350249.01,Office,after,410.0
5350249.03,Office,after,2465.0
5350249.04,Office,after,461.0
5350249.05,Office,after,2866.0
5350250.01,Office,after,832.0
5350250.02,Office,after,92.0
5350250.04,Office,after,481.0
5350250.05,Office,after,419.0
5350260.01,Office,after,14808.0
5350260.04,Office,after,22480.0
5350260.05,Office,after,15389.0
5350260.06,Office,after,24752.0
5350260.07,Office,after,0.0
5350261.00,Office,after,2158.0
5350262.01,Office,after,4532.0
5350262.02,Office,after,6474.0
5350263.02,Office,after,2896.0
5350263.03,Office,after,10539.0
5350263.04,Office,after,11308.0
5350265.00,Office,after,5971.0
5350268.00,Office,after,9621.0
5350269.01,Office,after,34072.0
5350269.02,Office,after,288.0
5350270.01,Office,after,234.0
5350270.02,Office,after,643.0
5350271.01,Office,after,6668.0
5350271.02,Office,after,816.0
5350272.01,Office,after,28754.0
5350272.02,Office,after,250.0
5350273.01,Office,after,28.0
5350273.02,Office,after,8711.0
5350274.01,Office,after,5496.0
5350274.02,Office,after,19833.0
