CTUID,Neighbourhoods,Metric_Type,Metric_Name,Travel_Time_Threshold,Category,Before_After_Benefit,Value
5350105.0,Junction Area,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350105.0,Junction Area,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350105.0,Junction Area,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350106.0,Junction Area,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350106.0,Junction Area,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350106.0,Junction Area,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350106.0,Junction Area,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350106.0,Junction Area,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350107.0,Weston-Pelham Park,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350107.0,Weston-Pelham Park,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350107.0,Weston-Pelham Park,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350107.0,Weston-Pelham Park,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350107.0,Weston-Pelham Park,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350108.0,Weston-Pelham Park,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350108.0,Weston-Pelham Park,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350108.0,Weston-Pelham Park,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350108.0,Weston-Pelham Park,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350108.0,Weston-Pelham Park,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350109.0,Junction-Wallace Emerson,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350109.0,Junction-Wallace Emerson,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350109.0,Junction-Wallace Emerson,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350109.0,Junction-Wallace Emerson,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350109.0,Junction-Wallace Emerson,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350110.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350110.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350110.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350110.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350110.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350111.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350111.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350111.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350111.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350111.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350112.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350112.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350112.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350112.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350112.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350113.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350113.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350113.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350113.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350113.0,Corso Italia-Davenport,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350114.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350114.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350114.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350114.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350114.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350115.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350115.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350115.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350115.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350115.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350116.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350116.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350116.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350116.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350116.0,Wychwood,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350117.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350117.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350117.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350117.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350117.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350118.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350118.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350118.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350118.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350118.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350119.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350119.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350119.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350119.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350119.0,Casa Loma,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350120.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350120.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350120.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350120.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350120.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350121.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350121.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350121.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350121.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350121.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350122.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350122.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350122.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350122.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350122.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350123.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350123.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350123.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350123.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350123.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350124.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350124.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350124.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350124.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350124.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350125.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350125.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350125.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350125.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350125.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350126.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350126.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350126.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350126.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350126.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350127.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350127.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350127.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350127.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350127.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350129.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350129.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350129.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350129.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350129.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350130.0,Forest Hill South,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350130.0,Forest Hill South,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350130.0,Forest Hill South,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350130.0,Forest Hill South,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350130.0,Forest Hill South,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350131.0,Forest Hill South,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350131.0,Forest Hill South,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350131.0,Forest Hill South,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350131.0,Forest Hill South,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350131.0,Forest Hill South,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350132.0,Forest Hill North,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350132.0,Forest Hill North,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350132.0,Forest Hill North,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350132.0,Forest Hill North,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350132.0,Forest Hill North,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350133.0,Forest Hill North,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350133.0,Forest Hill North,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350133.0,Forest Hill North,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350133.0,Forest Hill North,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350133.0,Forest Hill North,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350134.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350134.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350134.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350134.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350134.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350135.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350135.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350135.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350135.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350135.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350137.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350137.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350137.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350137.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350137.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350138.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350138.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350138.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350138.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350138.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350140.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350140.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350140.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350140.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350140.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350142.0,Lawrence Park North,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350142.0,Lawrence Park North,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350142.0,Lawrence Park North,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350142.0,Lawrence Park North,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350142.0,Lawrence Park North,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350150.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350150.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350150.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350150.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350150.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350151.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350151.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350151.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350151.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350151.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350152.0,Runnymede-Bloor West Village,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350152.0,Runnymede-Bloor West Village,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350152.0,Runnymede-Bloor West Village,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350152.0,Runnymede-Bloor West Village,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350152.0,Runnymede-Bloor West Village,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350153.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350153.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350153.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350153.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350153.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350154.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350154.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350154.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350154.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350154.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350155.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350155.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350155.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350155.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350155.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350157.0,Mount Dennis,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350157.0,Mount Dennis,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350157.0,Mount Dennis,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350157.0,Mount Dennis,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350157.0,Mount Dennis,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350158.0,Keelesdale-Eglinton West,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350158.0,Keelesdale-Eglinton West,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350158.0,Keelesdale-Eglinton West,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350158.0,Keelesdale-Eglinton West,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350158.0,Keelesdale-Eglinton West,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350160.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350160.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350160.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350160.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350160.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350161.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350161.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350161.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350161.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350161.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350162.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350162.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350162.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350162.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350162.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350163.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350163.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350163.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350163.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350163.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350164.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350164.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350164.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350164.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350164.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350165.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350165.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350165.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350165.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350165.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350166.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350166.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350166.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350166.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350166.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350168.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350168.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
5350168.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Yonge-Eglinton Centre,benefit,0.0
5350168.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,North York Centre,benefit,0.0
5350168.0,Oakwood Village,Economic,Travel Time to Key Work Locations,0.0,Scarborough Centre,benefit,0.0
5350170.0,Briar Hill-Belgravia,Economic,Travel Time to Key Work Locations,0.0,Downtown Toronto,benefit,0.0
5350170.0,Briar Hill-Belgravia,Economic,Travel Time to Key Work Locations,0.0,Etobicoke Centre,benefit,0.0
