CTUID,Neighbourhoods,Metric_Type,Metric_Name,Travel_Time_Threshold,Category,Before_After_Benefit,Value
5350154.0,Rockcliffe-Smythe,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.09916900000000001
5350154.0,Rockcliffe-Smythe,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.11404434999999999
5350155.0,Rockcliffe-Smythe,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.08429364999999998
5350155.0,Rockcliffe-Smythe,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.08429364999999998
5350155.0,Rockcliffe-Smythe,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.06445985
5350155.0,Rockcliffe-Smythe,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.0892521
5350155.0,Rockcliffe-Smythe,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.10412745
5350157.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.09916900000000001
5350157.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.08429364999999998
5350157.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.05950139999999999
5350157.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.08429364999999998
5350157.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.09916900000000001
5350158.0,Keelesdale-Eglinton West,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.09421055
5350158.0,Keelesdale-Eglinton West,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.09421055
5350158.0,Keelesdale-Eglinton West,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.05454295
5350158.0,Keelesdale-Eglinton West,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.08429364999999998
5350158.0,Keelesdale-Eglinton West,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.09916900000000001
5350160.0,Caledonia-Fairbank,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.08429364999999998
5350160.0,Caledonia-Fairbank,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.10412745
5350160.0,Caledonia-Fairbank,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.04462605
5350160.0,Caledonia-Fairbank,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.07933519999999998
5350160.0,Caledonia-Fairbank,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.0892521
5350161.0,Caledonia-Fairbank,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07933519999999998
5350161.0,Caledonia-Fairbank,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.1090859
5350161.0,Caledonia-Fairbank,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.03966759999999999
5350161.0,Caledonia-Fairbank,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.07437674999999999
5350161.0,Caledonia-Fairbank,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.0892521
5350162.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07437674999999999
5350162.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.1090859
5350162.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.034709149999999994
5350162.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.07437674999999999
5350162.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.08429364999999998
5350163.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07437674999999999
5350163.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.10412745
5350163.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.04462605
5350163.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.08429364999999998
5350163.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.09421055
5350164.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.06941829999999999
5350164.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.1090859
5350164.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.05454295
5350164.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.0892521
5350164.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.10412745
5350165.0,Humewood-Cedarvale,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.06445985
5350165.0,Humewood-Cedarvale,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.1090859
5350165.0,Humewood-Cedarvale,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.049584500000000004
5350165.0,Humewood-Cedarvale,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.08429364999999998
5350165.0,Humewood-Cedarvale,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.09916900000000001
5350166.0,Humewood-Cedarvale,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.06941829999999999
5350166.0,Humewood-Cedarvale,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.11900279999999998
5350166.0,Humewood-Cedarvale,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.024792250000000002
5350166.0,Humewood-Cedarvale,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.06941829999999999
5350166.0,Humewood-Cedarvale,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.07933519999999998
5350168.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07437674999999999
5350168.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.1090859
5350168.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.029750699999999995
5350168.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.06445985
5350168.0,Oakwood Village,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.07933519999999998
5350170.0,Briar Hill-Belgravia,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.0892521
5350170.0,Briar Hill-Belgravia,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.10412745
5350170.0,Briar Hill-Belgravia,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.03966759999999999
5350170.0,Briar Hill-Belgravia,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.07437674999999999
5350170.0,Briar Hill-Belgravia,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.0892521
5350171.0,Beechborough-Greenbrook,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.09916900000000001
5350171.0,Beechborough-Greenbrook,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.09916900000000001
5350171.0,Beechborough-Greenbrook,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.049584500000000004
5350171.0,Beechborough-Greenbrook,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.07933519999999998
5350171.0,Beechborough-Greenbrook,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.09421055
5350172.0,Beechborough-Greenbrook,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.10412745
5350172.0,Beechborough-Greenbrook,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.09916900000000001
5350172.0,Beechborough-Greenbrook,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.05454295
5350172.0,Beechborough-Greenbrook,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.08429364999999998
5350172.0,Beechborough-Greenbrook,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.09916900000000001
5350173.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.09916900000000001
5350173.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.08429364999999998
5350173.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.05950139999999999
5350173.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.08429364999999998
5350173.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.09916900000000001
5350174.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.11404434999999999
5350174.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.0892521
5350174.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.07437674999999999
5350174.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.09421055
5350174.0,Mount Dennis,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.1090859
5350176.0,Weston,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.12396125
5350176.0,Weston,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.0892521
5350176.0,Weston,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.07933519999999998
5350176.0,Weston,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.07437674999999999
5350176.0,Weston,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.0892521
5350180.0,Taylor-Massey,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.08429364999999998
5350180.0,Taylor-Massey,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.15867039999999996
5350180.0,Taylor-Massey,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.0892521
5350180.0,Taylor-Massey,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.11404434999999999
5350180.0,Taylor-Massey,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.08429364999999998
5350182.0,Danforth East York,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07437674999999999
5350182.0,Danforth East York,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.14379504999999998
5350182.0,Danforth East York,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.06941829999999999
5350182.0,Danforth East York,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.09916900000000001
5350182.0,Danforth East York,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.07437674999999999
5350186.0,Leaside-Bennington,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.06445985
5350186.0,Leaside-Bennington,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.13387814999999997
5350186.0,Leaside-Bennington,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.049584500000000004
5350186.0,Leaside-Bennington,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.10412745
5350186.0,Leaside-Bennington,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.0892521
5350187.0,Old East York,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.05950139999999999
5350187.0,Old East York,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.1289197
5350187.0,Old East York,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.05950139999999999
5350187.0,Old East York,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.08429364999999998
5350187.0,Old East York,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.05950139999999999
5350188.0,Old East York,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.06445985
5350188.0,Old East York,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.13387814999999997
5350188.0,Old East York,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.06445985
5350188.0,Old East York,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.0892521
5350188.0,Old East York,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.06445985
5350189.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.0892521
5350189.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.16362885
5350189.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.0892521
5350189.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.11404434999999999
5350189.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.0892521
5350191.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.0892521
5350191.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.15867039999999996
5350191.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.07933519999999998
5350191.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.09916900000000001
5350191.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.07437674999999999
5350192.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07933519999999998
5350192.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.14875349999999998
5350192.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.06445985
5350192.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.0892521
5350192.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.06445985
5350193.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.0892521
5350193.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.15867039999999996
5350193.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.08429364999999998
5350193.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.1090859
5350193.0,O'Connor-Parkview,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.0892521
5350201.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.06941829999999999
5350201.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.06941829999999999
5350201.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.11900279999999998
5350201.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.13883659999999998
5350201.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.1289197
5350202.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07437674999999999
5350202.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.07437674999999999
5350202.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.1289197
5350202.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.14379504999999998
5350202.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.13883659999999998
5350203.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07437674999999999
5350203.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.06941829999999999
5350203.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.1289197
5350203.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.13883659999999998
5350203.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.13883659999999998
5350204.0,New Toronto,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07933519999999998
5350204.0,New Toronto,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.06941829999999999
5350204.0,New Toronto,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.1289197
5350204.0,New Toronto,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.13883659999999998
5350204.0,New Toronto,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.13883659999999998
5350205.0,New Toronto,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.0892521
5350205.0,New Toronto,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.06941829999999999
5350205.0,New Toronto,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.13883659999999998
5350205.0,New Toronto,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.13883659999999998
5350205.0,New Toronto,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.15371194999999999
5350207.0,New Toronto,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07437674999999999
5350207.0,New Toronto,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.05454295
5350207.0,New Toronto,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.12396125
5350207.0,New Toronto,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.11900279999999998
5350207.0,New Toronto,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.13387814999999997
5350208.0,New Toronto,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.06445985
5350208.0,New Toronto,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.05950139999999999
5350208.0,New Toronto,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.11900279999999998
5350208.0,New Toronto,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.1289197
5350208.0,New Toronto,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.1289197
5350209.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07437674999999999
5350209.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.06445985
5350209.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.11900279999999998
5350209.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.1289197
5350209.0,Mimico-Queensway,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.13883659999999998
5350211.0,Alderwood,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07933519999999998
5350211.0,Alderwood,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.04462605
5350211.0,Alderwood,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.11900279999999998
5350211.0,Alderwood,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.11404434999999999
5350211.0,Alderwood,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.1289197
5350212.0,Alderwood,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07933519999999998
5350212.0,Alderwood,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.04462605
5350212.0,Alderwood,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.11900279999999998
5350212.0,Alderwood,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.11404434999999999
5350212.0,Alderwood,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.1289197
5350214.0,Etobicoke City Centre,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07933519999999998
5350214.0,Etobicoke City Centre,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.034709149999999994
5350214.0,Etobicoke City Centre,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.11900279999999998
5350214.0,Etobicoke City Centre,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.12396125
5350214.0,Etobicoke City Centre,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.13883659999999998
5350215.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.06941829999999999
5350215.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.05454295
5350215.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.11404434999999999
5350215.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.12396125
5350215.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.1289197
5350216.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.07437674999999999
5350216.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.05454295
5350216.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.11404434999999999
5350216.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.13387814999999997
5350216.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.13883659999999998
5350217.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.06445985
5350217.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.06941829999999999
5350217.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.11900279999999998
5350217.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.13387814999999997
5350217.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.1289197
5350218.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.08429364999999998
5350218.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.04462605
5350218.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.09916900000000001
5350218.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.11900279999999998
5350218.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.13387814999999997
5350219.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.08429364999999998
5350219.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.04462605
5350219.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.11404434999999999
5350219.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.1289197
5350219.0,Stonegate-Queensway,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.14379504999999998
5350220.0,Markland Wood,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.09421055
5350220.0,Markland Wood,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.04462605
5350220.0,Markland Wood,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.12396125
5350220.0,Markland Wood,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.11900279999999998
5350220.0,Markland Wood,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.13387814999999997
5350224.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.10412745
5350224.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.049584500000000004
5350224.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.09916900000000001
5350224.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.11404434999999999
5350224.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.1289197
5350226.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.09421055
5350226.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.04462605
5350226.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.09421055
5350226.0,Kingsway South,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.11900279999999998
5350226.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.1289197
5350227.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.0892521
5350227.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.04462605
5350227.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.09916900000000001
5350227.0,Kingsway South,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.11900279999999998
5350227.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.13387814999999997
5350228.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.09916900000000001
5350228.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.08429364999999998
5350228.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.10412745
5350228.0,Kingsway South,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.13387814999999997
5350228.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.14875349999999998
5350229.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.09421055
5350229.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.05454295
5350229.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.09421055
5350229.0,Kingsway South,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.11404434999999999
5350229.0,Kingsway South,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.1289197
5350231.0,Edenbridge-Humber Valley,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.1090859
5350231.0,Edenbridge-Humber Valley,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.05454295
5350231.0,Edenbridge-Humber Valley,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.08429364999999998
5350231.0,Edenbridge-Humber Valley,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.10412745
5350231.0,Edenbridge-Humber Valley,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.11900279999999998
5350232.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.1090859
5350232.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.049584500000000004
5350232.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.0892521
5350232.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.09916900000000001
5350232.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.11404434999999999
5350233.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.1090859
5350233.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.049584500000000004
5350233.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,Yonge-Eglinton Centre,before,0.0892521
5350233.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,North York Centre,before,0.09916900000000001
5350233.0,Princess-Rosethorn,Environmental,CO2 Emission (Driving),0,Scarborough Centre,before,0.1090859
5350234.0,Eringate-Centennial-West Deane,Environmental,CO2 Emission (Driving),0,Downtown Toronto,before,0.11404434999999999
5350234.0,Eringate-Centennial-West Deane,Environmental,CO2 Emission (Driving),0,Etobicoke Centre,before,0.05950139999999999
